id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,date,location,currency,currency_symbol,status,page_count,dish_count,date_year
27450,,MERCHANTS' CLUB OF BOSTON,DINNER,OTHER [PRIVATE CLUB?],ALGONQUIN CLUB,"FOLDER, ILLUS, COL, 4.5X9.5",[ANNIV?],OFFICERS AND MEMBERS LISTED; COVER ILLUSTRATED WITH BASKET OF CHICKS AND VIOLETS,1910-855 COPY 1 AND 2,1910-03-15,Merchants' Club Of Boston,,,under review,4,18,1910.0
27451,,NORDEUTSCHER LLOYD BREMEN,BREAKFAST,STEAMSHIP,ABOARD BARBAROSSA,CARD; COL; ILLUS; 5.5 X 8.5,,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF  NURNBERG; IMPRINTED AS POSTCARD; FIRST CLASS(?),1910-716,1910-03-09,Nordeutscher Lloyd Bremen,,,complete,2,80,1910.0
27452,,ROYAL HOTEL,DINNER,FOREIGN,BURMA,CARD; ILLUS; COL; 6 X 10,,MENU IN FRENCH; ILLUSTRATION OF HARVESTERS; MENU ITEMS NUMBERED,1910-724,1910-03-09,Royal Hotel,,,under review,1,11,1910.0
27453,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,STEAMSHIP,ON BOARD S.S. 'KRONPRINZESSIN CECILIE',"CARD, 6.75X10.5",,MENU IN GERMAN AND IN ENGLISH,1910-730,1910-03-09,Norddeutscher Lloyd Bremen,,,complete,1,135,1910.0
27454,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,STEAMSHIP,ON BOARD S.S. 'KRONPRINZESSIN CECILIE',"CARD, 6.75X10.5",,MENU IN GERMAN AND IN ENGLISH,1910-740,1910-03-10,Norddeutscher Lloyd Bremen,,,complete,1,144,1910.0
27455,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,STEAMSHIP,ON BOARD S.S. 'KRONPRINZESSIN CECILIE',"CARD, 6.75X10.5",,MENU IN GERMAN AND IN ENGLISH,1910-755,1910-03-11,Norddeutscher Lloyd Bremen,,,complete,1,148,1910.0
27456,,"COUNCIL CLUB, AMERICAN BANKING ASSOCIATION",SECOND ANNUAL DINNER,HOTEL,"HOTEL ALEXANDRIA, LOS ANGELES, CA",UNUSUAL; LIKE A STOCK CERTIFICATE IN FOLDER; ILLUS; COL; 3.75 X 8.5,ANNIVERSARY,"COVER HAS SCENES OF LOS ANGELES, EMBOSSED GOLD SEAL OF HOTEL; LIST OF TOASTS; WINES LISTED",1910-5249,1910-10-06,"Council Club, American Banking Association",,,under review,1,13,1910.0
27458,,NORDEUTSCHER LLOYD BREMEN,LUNCH,STEAMSHIP,ABOARD GEORGE WASHINGTON,CARD; COL; 7 X 10.5,,MENU IN GERMAN AND ENGLISH; GOLD BORDER,1910-762,1910-03-12,Nordeutscher Lloyd Bremen,,,under review,1,144,1910.0
27459,,RED STAR LINE ANTWERPEN,DINNER,STEAMSHIP,ABOARD S S VADERLAND,CARD; COL; ILLUS; 5.5 X 8,,MENU IN ENGLISH;TRATION OF  ROWBOAT AND SHIP; IMPRINTED AS POSTCARD,1910-776,1910-03-12,Red Star Line Antwerpen,,,complete,2,13,1910.0
27460,,NORDEUTSCHER LLOYD BREMEN,LUNCH,STEAMSHIP,ABOARD S.S. BERLIN,CARD; COL; 5.5 X 9.25,,MENU IN GERMAN AND ENGLISH; GOLD BORDER,1910-780,1910-03-12,Nordeutscher Lloyd Bremen,,,complete,1,137,1910.0
27461,,NORDEUTSCHER LLOYD BREMEN,LUNCH,STEAMSHIP,ABOARD KRONPRINZESSIN CECILIE,CARD; COL; 5.5 X 9.25,,MENU IN GERMAN AND ENGLISH;  GOLD BORDER,1910-788,1910-03-12,Nordeutscher Lloyd Bremen,,,complete,1,140,1910.0
27462,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,STEAMSHIP,ON BOARD S.S. 'KAISER WILHELM D. GROSSE',"CARD, 6.75X10.75",,MENU IN GERMAN AND IN ENGLISH,1910-843,1910-03-14,Norddeutscher Lloyd Bremen,,,under review,1,133,1910.0
27463,,BOSTON PAPER TRADE ASSOCIATION,DINNER,OTHER (CLUB),"ALGONQUIN CLUB [NEW YORK, NY?]",CARD; ILLUS; COL; 4 X 5.5,OTHER,EMBOSSED GOLD INDIANHEAD,1910-873,1910-03-16,Boston Paper Trade Association,,,under review,1,18,1910.0
27464,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,SS; FOR,ON BOARD THE SS BERLIN,BROADSIDE; ILLUS; 6.75 X 10.5,COMPLIMENTARY/TESTIMONIAL,EMBOSSED GOLD ANCHOR;  EXTENSIVE BUFFET; SPAGHETTI CARUSO LISTED FOR VEGETABLE; IN GERMAN AND ENGLISH,1910-884,1910-03-16,Norddeutscher Lloyd Bremen,,,complete,1,132,1910.0
27465,,USMS PHILADELPHIA,DINNER (?),STEAMSHIP,ON BOARD,CARD; COL; 4 X 6.25,OTHER (DAILY MENU),IN ENGLISH ONLY,1910-902,1910-03-17,Usms Philadelphia,,,complete,1,23,1910.0
27466,,RED STAR LINE,DINNER,SS; FOR,ON BOARD THE SS VADERLAND,CARD; ILLUS; COL; 5.5 X 9,OTHER (DAILY MENU),ILLUS OF MEN ROWING TO STEAMSHIP; DESIGNED TO BE USED AS POSTCARD; IN ENGLISH ONLY;  EXTENSIVE MENU; POSTAL RATES FOR VARIOUS PORTS GIVEN; MUSICAL PROGRAM,1910-910,1910-03-17,Red Star Line,,,under review,2,43,1910.0
27467,,RED STAR LINE,BREAKFAST,SS; FOR,ON BOARD THE SS VADERLAND,CARD; ILLUS; COL; 5.5 X 7.75,OTHER (DAILY MENU),ILLUS OF WOMAN AT DOCK; DESIGNED TO BE USED AS POSTCARD; IN ENGLISH ONLY; POSTAL RATES FOR VARIOUS PORTS GIVEN,1910-911,1910-03-17,Red Star Line,,,under review,2,21,1910.0
27468,,NORDDEUTSCHER LLOYD BREMEN,LUNCH A LA CARTE,STEAMSHIP,ON BOARD S.S. 'GEORGE WASHINGTON',"CARD, 6.75X10.5",,MENU IN GERMAN AND IN ENGLISH,1910-951,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,1,140,1910.0
27469,,New York University Law Alumni Banquet,,,,,,,,1910-03-10,New York University Law Alumni Banquet,,,under review,6,21,1910.0
27470,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-891,1910-03-16,Norddeutscher Lloyd Bremen,,,under review,1,140,1910.0
27471,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-922,1910-03-17,Norddeutscher Lloyd Bremen,,,under review,2,52,1910.0
27472,,Norddeutscher Lloyd Bremen,Supper,,,,,,1910-940 Item C,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,2,42,1910.0
27473,,Norddeutscher Lloyd Bremen,,,,,,,1910-969,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,1,52,1910.0
27474,,Norddeutscher Lloyd Bremen,Menu Aboard Ss Barbarossa,,,,,,1910-973,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,4,28,1910.0
27475,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-717,1910-03-09,Norddeutscher Lloyd Bremen,,,under review,4,10,1910.0
27476,,Norddeutscher Lloyd Bremen,Lunch A La Carte,,,,,,1910-734,1910-03-10,Norddeutscher Lloyd Bremen,,,under review,1,136,1910.0
27477,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-770,1910-03-12,Norddeutscher Lloyd Bremen,,,complete,4,18,1910.0
27478,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-774,1910-03-12,Norddeutscher Lloyd Bremen,,,under review,2,85,1910.0
27479,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-830,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,4,14,1910.0
27480,,Norddeutscher Lloyd Bremen,Breakfast Menu,,,,,,"1910-842 Item A,B & C",1910-03-14,S.S. Vaderland,,,under review,6,185,1910.0
27481,,Norddeutscher Lloyd Bremen,Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'George Washington,,,,,,1910-858,1910-03-15,Norddeutscher Lloyd Bremen,,,complete,1,138,1910.0
27482,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-863,1910-03-15,Norddeutscher Lloyd Bremen,,,under review,2,86,1910.0
27483,,"Menu, Palace Hotel",Menu,,,,,,1910-870,1910-03-15,"Menu, Palace Hotel",,,under review,1,19,1910.0
27484,,"U.S.M.S. Philadelphia, Tea.",,,,,,,1910-880,1910-03-16,"U.S.M.S. Philadelphia, Tea.",Dollars,$,complete,2,88,1910.0
27485,,Nordeutscher Lloyd Bremen   On Board S.S. 'George Washington.,Luncheon Given By The Irish Fellowship Club To William Howard Taft,,,,,,1910-919,1910-03-17,Irish Fellowship Club,,,under review,3,13,1910.0
27486,,Norddeutscher Lloyd Bremen,,,,,,,1910-924,1910-03-17,Norddeutscher Lloyd Bremen,,,under review,1,50,1910.0
27487,,Norddeutscher Lloyd Bremen,Dinner ˆ La Carte,,,,,,1910-936,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,4,91,1910.0
27488,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-937,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,1,136,1910.0
27489,,"Dinner Menu, S. S. Vaderland, March 18th, 1910.",Dinner Menu,,,,,,1910-947 Item C,1910-03-18,"Dinner Menu, S. S. Vaderland, March 18th, 1910.",,,complete,2,41,1910.0
27490,,Norddeutscher Lloyd Bremen,Speise Karte Menu Card,,,,,,1910-953 Item D,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,2,46,1910.0
27491,,"Hotel Des Indes, Batavia, Menu.",Menu,,,,,,1910-960,1910-03-19,"Hotel Des Indes, Batavia, Menu.",,,under review,1,13,1910.0
27492,,"U.S.M.S. St. Louis, Tea.",,,,,,,1910-967 Item A,1910-03-19,"U.S.M.S. St. Louis, Tea.",Dollars,$,under review,2,83,1910.0
27493,,"Dinner Menu, S.S. Vaderland, March 19th, 1910.",Dinner Menu,,,,,,1910-978 Item C,1910-03-19,"Dinner Menu, S.S. Vaderland, March 19th, 1910.",,,complete,2,41,1910.0
27494,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-982,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,1,136,1910.0
27495,,Norddeutscher Lloyd Bremen,,,,,,,1910-713,1910-03-09,Norddeutscher Lloyd Bremen,,,under review,2,22,1910.0
27496,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-769,1910-03-12,Norddeutscher Lloyd Bremen,,,under review,4,14,1910.0
27497,,Norddeutscher Lloyd Bremen,,,,,,,1910-784,1910-03-12,Norddeutscher Lloyd Bremen,,,under review,2,12,1910.0
27498,,"Complimentary Banquet, Mount Nelson Hotel Cape Town, S.A.",,,,,,,1910-793,1910-03-12,"Complimentary Banquet, Mount Nelson Hotel Cape Town, S.A.",,,under review,3,19,1910.0
27499,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-805,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,26,1910.0
27500,,Norddeutscher Lloyd Bremen,Breakfast (?) Held By Nordeutscher Lloyd Bremen At On Board The Ss George Washington,,,,,,1910-811,1910-03-12,Norddeutscher Lloyd Bremen,,,complete,1,30,1910.0
27501,,Norddeutscher Lloyd Bremen,,,,,,,1910-824,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,2,44,1910.0
27502,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-827,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,84,1910.0
27503,,Norddeutscher Lloyd Bremen,Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'Berlin,,,,,,1910-844,1910-03-14,Norddeutscher Lloyd Bremen,,,complete,1,135,1910.0
27504,,"Luncheon Menu, S. S. Vaderland, March 18th, 1910.",Luncheon Menu,,,,,,1910-947 Item B,1910-03-18,"Luncheon Menu, S. S. Vaderland, March 18th, 1910.",,,under review,2,72,1910.0
27505,,"The Rochester Chamber Of Commerce Convention Hall, Dinner.",Dinner,,,,,,1910-933,1910-03-18,"The Rochester Chamber Of Commerce Convention Hall, Dinner.",,,under review,5,22,1910.0
27506,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-938,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,4,82,1910.0
27507,,"Grand Hotel, Kristiania, Menu.",Menu,,,,,,1910-984,1910-03-19,"Grand Hotel, Kristiania, Menu.",,,complete,2,13,1910.0
27508,,"(Harvard University?)   New American House, Boston, Ma",Freshman Dinner Held By (Harvard University?) At New American House,,,BOOKLET; ILLUS; COL; 6 X 7.5,,"COLOR ILLUS OF GUESTS GIVING TOAST, AND SAILING SHIP IN STORM; CLASS SONGS; SPEAKER LIST; COTUIT OYSTERS; CHEESE COURSE; 'MOCCA TREE'; DEMI TASSE; WINE AND TOBACCO LIST","1910-745 Item-1, COPY 1, COPY 2",1910-03-10,"(Harvard University?)   New American House, Boston, Ma",,,complete,6,20,1910.0
27509,,Norddeutscher Lloyd Bremen,,,,,,,1910-820,1910-03-14,Norddeutscher Lloyd Bremen,,,complete,4,80,1910.0
27510,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-948,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,4,24,1910.0
27511,,"U.S.M.S. Philadelphia, Breakfast.",Breakfast,,,,,,1910-944 Item A,1910-03-18,"U.S.M.S. Philadelphia, Breakfast.",Dollars,$,under review,2,78,1910.0
27512,,Norddeutscher Lloyd Bremen,,,,,,,1910-766,1910-03-12,Norddeutscher Lloyd Bremen,,,complete,2,22,1910.0
27513,,Norddeutscher Lloyd Bremen,Lunch A La Carte,,,,,,1910-821,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,1,151,1910.0
27514,,"Hotel Chamberlin, Noonday Meal.",,,,,,,1910-928,1910-03-18,"Hotel Chamberlin, Noonday Meal.",,,complete,2,47,1910.0
27515,,"Congress Hotel, Dinner.",Dinner,,,,,,1910-932,1910-03-19,"Congress Hotel, Dinner.",,,under review,4,20,1910.0
27516,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-942 Item A,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,4,12,1910.0
27517,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-976 Item B,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,4,16,1910.0
27518,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-977 Item A,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,2,54,1910.0
27519,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-773,1910-03-12,Norddeutscher Lloyd Bremen,,,complete,2,50,1910.0
27520,,Norddeutscher Lloyd Bremen,Lunch A La Carte,,,,,,1910-799,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,1,138,1910.0
27521,,Norddeutscher Lloyd Bremen,Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'Berlin,,,,,,1910-867,1910-03-15,Norddeutscher Lloyd Bremen,,,complete,1,136,1910.0
27522,,Norddeutscher Lloyd Bremen,Lunch A La Carte,,,,,,1910-822,1910-03-14,Norddeutscher Lloyd Bremen,,,under review,1,138,1910.0
27523,,"Dinner Menu, S.S. Vaderland, March 18th, 1910.",Dinner Menu,,,,,,1910-946 ITEM C,1910-03-18,"Dinner Menu, S.S. Vaderland, March 18th, 1910.",,,under review,2,8,1910.0
27524,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-914,1910-03-17,Norddeutscher Lloyd Bremen,,,under review,1,132,1910.0
27525,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-940 Item A,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,2,90,1910.0
27526,,"U.S.M.S. Philadelphia, Menu.",Menu,,,,,,1910-943 Item C,1910-03-18,"U.S.M.S. Philadelphia, Menu.",,,under review,2,95,1910.0
27527,,Norddeutscher Lloyd Bremen,,,,,,,1910-804,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,42,1910.0
27528,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-831,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,4,12,1910.0
27529,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-941 Item B,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,2,44,1910.0
27530,,"Dinner Menu, S.S. Vaderland, March 19th, 1910.",Dinner Menu,,,,,,1910-979 Item B,1910-03-19,"Dinner Menu, S.S. Vaderland, March 19th, 1910.",,,under review,2,12,1910.0
27531,,Twenty Third Annual Dinner Of The New York Florist's Club At The Fifth Avenue Restaurant.,Twenty Third Annual Dinner Of The New York Florist's Club At The Fifth Avenue Restaurant,,,,,,1910-907,1910-03-17,Twenty Third Annual Dinner Of The New York Florist's Club At The Fifth Avenue Restaurant.,,,under review,4,26,1910.0
27532,,Norddeutscher Lloyd Bremen,Norddeutscher Lloyd Bremen Lunch And Dinner Menu,,,,,,1910-837 Item A&B,1910-03-14,Norddeutscher Lloyd Bremen,,,under review,8,36,1910.0
27533,,Norddeutscher Lloyd Bremen,,,,,,,"1910-848 Item A,B,C & D",1910-03-14,Norddeutscher Lloyd Bremen,,,complete,8,198,1910.0
27534,,"U.S.M.S. Philadelphia, Dinner.",Dinner,,,,,,1910-944 Item C,1910-03-18,"U.S.M.S. Philadelphia, Dinner.",Dollars,$,under review,2,93,1910.0
27535,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-808,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,48,1910.0
27536,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-940 Item D,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,2,26,1910.0
27537,,"U.S.M.S. St. Louis, Dinner.",Dinner,,,,,,1910-967 Item B,1910-03-19,"U.S.M.S. St. Louis, Dinner.",Dollars,$,under review,2,88,1910.0
27538,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-971,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,1,135,1910.0
27539,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-975 Item B,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,2,52,1910.0
27540,,Norddeutscher Lloyd Bremen,Speise Karte Menu Card,,,,,,1910-975 Item D,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,2,22,1910.0
27541,,"Supper Menu, S. S. Vaderland, March 19th, 1910.",Supper Menu,,,,,,1910-979 Item C,1910-03-19,S.S. Vaderland,,,under review,2,12,1910.0
27542,,Breakfast By U.S.M.S. St Louis,Breakfast By Usms St Louis,,,,,,1910-705,1910-03-09,Usms St Louis,,,under review,1,25,1910.0
27543,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-797,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,4,16,1910.0
27544,,"Dinner, The New Charleston Hotel, Charleston, S.C.",Dinner,,,,,,1910-857,1910-03-15,The New Charleston Hotel,,,under review,1,45,1910.0
27545,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-866,1910-03-15,Norddeutscher Lloyd Bremen,,,under review,1,138,1910.0
27546,,"Breakfast Menu, S. S. Vaderland, March 19th, 1910.",Breakfast Menu,,,,,,1910-979 Item A,1910-03-19,"Breakfast Menu, S. S. Vaderland, March 19th, 1910.",,,complete,2,20,1910.0
27547,,Norddeutscher Lloyd Bremen,Dinner ˆ La Carte,,,,,,1910-990,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,4,80,1910.0
27548,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-968 Item C,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,2,22,1910.0
27549,,"Testimonial Dinner, Little Hungary",Testimonial Dinner,,,,,,1910-851,1910-03-14,"Testimonial Dinner, Little Hungary",,,under review,6,27,1910.0
27550,,Norddeutscher Lloyd Bremen,,,,,,,1910-890,1910-03-16,Norddeutscher Lloyd Bremen,,,complete,1,53,1910.0
27551,,"Tea Menu, Norddetscher Lloyd Bremen",Tea Menu,,,,,,1910-712,1910-03-09,"Tea Menu, Norddetscher Lloyd Bremen",,,complete,2,40,1910.0
27552,,Norddeutscher Lloyd Bremen,Lunch A La Carte Held By Nordeutscher Lloyd Bremen At On Board Ss 'Kaiser Wilhelm Der Grosse',,,,,,1910-768,1910-03-12,Norddeutscher Lloyd Bremen,,,complete,1,136,1910.0
27553,,"Dinner Menu, S.S. Vaderland",Dinner Menu,,,,,,1910-816,1910-03-13,"Dinner Menu, S.S. Vaderland",,,under review,2,42,1910.0
27554,,"U.S.M.S. Philadelphia, Breakfast.",Breakfast,,,,,,1910-905,1910-03-16,"U.S.M.S. Philadelphia, Breakfast.",,,under review,1,40,1910.0
27555,,Norddeutscher Lloyd Bremen,Lunch ˆ La Carte,,,,,,1910-915,1910-03-17,Norddeutscher Lloyd Bremen,,,under review,1,142,1910.0
27556,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-916,1910-03-17,Norddeutscher Lloyd Bremen,,,complete,2,83,1910.0
27557,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-968 Item A,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,2,92,1910.0
27558,,"Tenth Annual Banquet, Glens Falls Club, New York.",,,,,,,1910-989,1910-03-19,"Tenth Annual Banquet, Glens Falls Club, New York.",,,complete,6,27,1910.0
27559,,Norddeutscher Lloyd Bremen,Norddeutscher Lloyd Bremen & Dinner,,,,,,1910-733 ItemA&B,1910-03-10,Norddeutscher Lloyd Bremen,,,under review,8,26,1910.0
27560,,"Breakfast, U.S.M.S. St. Louis.",Breakfast,,,,,,1910-743,1910-03-10,"Breakfast, U.S.M.S. St. Louis.",Dollars,$,complete,2,92,1910.0
27561,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,"1910-751 Item A,B&C",1910-03-11,Norddeutscher Lloyd Bremen,,,complete,6,122,1910.0
27562,,Norddeutscher Lloyd Bremen,,,,,,,1910-772,1910-03-12,Norddeutscher Lloyd Bremen,,,under review,2,24,1910.0
27563,,Norddeutscher Lloyd Bremen,,,,,,,1910-801,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,2,50,1910.0
27564,,Norddeutscher Lloyd Bremen,Breakfast (?) Held By Nordeutscher Lloyd Bremen At On Board The Ss George Washington,,,,,,1910-807,1910-03-13,Norddeutscher Lloyd Bremen,,,under review,2,92,1910.0
27565,,Norddeutscher Lloyd Bremen,,,,,,,1910-809,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,44,1910.0
27566,,Norddeutscher Lloyd Bremen,Norddeutscher Lloyd Bremen & Dinner,,,,,,1910-725 ItemA&B,1910-03-09,Norddeutscher Lloyd Bremen,,,complete,8,30,1910.0
27567,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-727 ItemA-D,1910-03-09,Norddeutscher Lloyd Bremen,,,under review,8,206,1910.0
27568,,Dinner At The Sudan Club.,Dinner At The Sudan Club,,,,,,1910-876 copy 1/copy 2,1910-03-16,Dinner At The Sudan Club.,,,under review,1,12,1910.0
27569,,Norddeutscher Lloyd Bremen,Dinner,,,,,,1910-917,1910-03-17,Norddeutscher Lloyd Bremen,,,under review,4,82,1910.0
27570,,Norddeutscher Lloyd Bremen,Dinner ˆ La Carte,,,,,,1910-918,1910-03-17,Norddeutscher Lloyd Bremen,,,complete,4,81,1910.0
27571,,"The Mahat Asram, Daily Menu And Rates.",Daily Menu And Rates,,,,,,1910-931,1910-03-18,"The Mahat Asram, Daily Menu And Rates.",,,complete,2,31,1910.0
27572,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-941 Item A,1910-03-18,Norddeutscher Lloyd Bremen,,,under review,2,52,1910.0
27573,,"Breakfast Menu, S. S. Vaderland, March 18th, 1910.",Breakfast Menu,,,"CARD, ILLUS, COL, 5.5X7.75",,THREE SEPARATE MENUS; TOPS OF MENUS ILLUSTRATED AND CAN BE USED AS POST CARDS; MUSIC PROGRAM ON BACK OF SUPPER MENU,1910-946 ITEM A,1910-03-18,"Breakfast Menu, S. S. Vaderland, March 18th, 1910.",,,under review,2,22,1910.0
27574,,"Breakfast Menu, S. S. Vaderland, March 18th, 1910.",Breakfast Menu,,,,,,1910-947 Item A,1910-03-18,"Breakfast Menu, S. S. Vaderland, March 18th, 1910.",,,complete,2,82,1910.0
27575,,Royal Hotel White Horse Rangoon Whiskey Menu,Royal Hotel White Horse Rangoon Whiskey Menu,,,,,,1910-875,1910-03-16,Royal Hotel White Horse Rangoon Whiskey Menu,,,complete,2,9,1910.0
27577,,Norddeutscher Lloyd Bremen,Speise Karte Menu Card,,,,,,1910-941 Item C,1910-03-18,Norddeutscher Lloyd Bremen,,,complete,2,20,1910.0
27578,,"U.S.M.S. St. Louis, Luncheon.",Luncheon,,,,,,1910-966 Item A,1910-03-19,"U.S.M.S. St. Louis, Luncheon.",Dollars,$,under review,2,101,1910.0
27579,,Norddeutscher Lloyd Bremen,Souper Sic,,,,,,1910-968 Item D,1910-03-19,Norddeutscher Lloyd Bremen,,,under review,2,49,1910.0
27580,,Norddeutscher Lloyd Bremen,Supper,,,,,,1910-977 Item C,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,2,44,1910.0
27581,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-974,1910-03-19,Norddeutscher Lloyd Bremen,,,complete,4,112,1910.0
27582,,Norddeutscher Lloyd Bremen,Lunch A La Carte,,,,,,1910-726,1910-03-09,Norddeutscher Lloyd Bremen,,,complete,1,133,1910.0
27583,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-729,1910-03-09,Norddeutscher Lloyd Bremen,,,complete,2,89,1910.0
27584,,Norddeutscher Lloyd Bremen,Breakfast,,,,,,1910-765,1910-03-12,Norddeutscher Lloyd Bremen,,,under review,2,52,1910.0
27585,,"Testimonial Dinner, The Plaza",Testimonial Dinner,,,,,,1910-790,1910-03-12,"Testimonial Dinner, The Plaza",,,complete,6,13,1910.0
27586,,Fifth Annual Dinner Of The Macdowell Club Of New York City,Fifth Annual Dinner Of The Macdowell Club Of New York City,,,,,,1910-795,1910-03-13,Fifth Annual Dinner Of The Macdowell Club Of New York City,,,under review,15,16,1910.0
27587,,Norddeutscher Lloyd Bremen,,,,,,,1910-825,1910-03-13,Norddeutscher Lloyd Bremen,,,complete,2,26,1910.0
27588,,Norddeutscher Lloyd Bremen,,,,,,,1910-828,1910-03-14,Norddeutscher Lloyd Bremen,,,under review,2,28,1910.0
27589,,"Menu, Cafe De L'opera",Menu,,,,,,1910-836,1910-03-13,"Menu, Cafe De L'opera",,,complete,2,17,1910.0
27590,,"Breakfast Menu, Red Star Line S.S. Vaderland",Breakfast Menu,,,,,,"1910-841 Item A,B & C",1910-03-14,S.S. Vaderland,,,under review,6,41,1910.0
27591,,Norddeutscher Lloyd Bremen,,,,,,,"1910-852 Item A,B,C & D",1910-03-14,Norddeutscher Lloyd Bremen,,,complete,8,200,1910.0
27592,,Norddeutscher Lloyd Bremen,,,,,,,"1910-854 Item A,B,C & D",1910-03-15,Norddeutscher Lloyd Bremen,,,under review,8,210,1910.0
27593,,Norddeutscher Lloyd Bremen,Lunch,,,,,,1910-868,1910-03-15,Norddeutscher Lloyd Bremen,,,under review,4,10,1910.0
27594,,"Founders' Day Banquet, The New York Club Of Phi Sigma Kappa",,,,,,,1910-794,1910-03-12,"Founders' Day Banquet, The New York Club Of Phi Sigma Kappa",,,complete,6,16,1910.0
